CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,Cluster,Segment
12915,149,2,363.65,93,181.825,19,0,At-Risk / Low-Value
12916,139,4,2944.95,1083,736.2375,53,2,Regular / Growth
12917,128,1,594.0,120,594.0,2,0,At-Risk / Low-Value
12919,8,6,1335.19,673,222.5316667,34,1,High-Value Loyal
12920,17,1,162.78,128,162.78,27,0,At-Risk / Low-Value
12921,9,37,16587.09,9526,448.2997297,233,1,High-Value Loyal
12922,161,1,405.38,370,405.38,28,2,Regular / Growth
12923,64,1,172.82,68,172.82,28,0,At-Risk / Low-Value
12924,88,4,933.7,481,233.425,22,2,Regular / Growth
12925,5,2,694.05,541,347.025,42,2,Regular / Growth
12928,35,5,2062.7,1472,412.54,59,1,High-Value Loyal
12929,312,1,117.85,37,117.85,8,0,At-Risk / Low-Value
12930,78,2,415.8,252,207.9,20,2,Regular / Growth
12931,22,15,42055.96,28004,2803.730667,28,1,High-Value Loyal
12933,24,3,607.53,499,202.51,102,2,Regular / Growth
12935,2,7,2160.7,1853,308.6714286,80,1,High-Value Loyal
12936,17,4,1063.9,559,265.975,56,2,Regular / Growth
12937,15,4,1504.27,1007,376.0675,81,1,High-Value Loyal
12938,26,1,114.14,140,114.14,9,0,At-Risk / Low-Value
12939,64,8,11581.8,4876,1447.725,21,1,High-Value Loyal
12940,55,2,899.69,404,449.845,87,2,Regular / Growth
12942,131,3,675.6,198,225.2,68,2,Regular / Growth
12944,36,2,604.51,289,302.255,29,2,Regular / Growth
12945,288,1,462.95,165,462.95,23,2,Regular / Growth
12947,144,6,1603.99,1165,267.3316667,83,2,Regular / Growth
12948,16,7,2064.95,1080,294.9928571,82,1,High-Value Loyal
12949,31,8,4167.22,2381,520.9025,166,1,High-Value Loyal
12950,2,3,1843.0,1380,614.3333333,13,1,High-Value Loyal
12951,9,6,1064.07,503,177.345,53,1,High-Value Loyal
12952,6,4,1387.79,653,346.9475,64,1,High-Value Loyal
12953,10,1,329.85,84,329.85,17,2,Regular / Growth
12955,1,11,4757.16,3664,432.4690909,81,1,High-Value Loyal
12956,306,1,108.07,34,108.07,19,0,At-Risk / Low-Value
12957,10,8,4017.54,2549,502.1925,208,1,High-Value Loyal
12962,7,2,266.39,129,133.195,15,0,At-Risk / Low-Value
12963,8,8,1856.63,881,232.07875,75,1,High-Value Loyal
12965,89,1,769.81,282,769.81,108,2,Regular / Growth
12966,10,1,160.18,75,160.18,10,0,At-Risk / Low-Value
12967,358,2,1660.9,438,830.45,19,2,Regular / Growth
12968,112,1,135.95,73,135.95,5,0,At-Risk / Low-Value
12970,7,4,405.47,268,101.3675,116,2,Regular / Growth
12971,4,86,11189.91,9289,130.1152326,94,1,High-Value Loyal
12974,198,1,144.8,24,144.8,8,0,At-Risk / Low-Value
12976,212,1,738.6,561,738.6,22,2,Regular / Growth
12977,156,1,39.24,12,39.24,9,0,At-Risk / Low-Value
12980,158,9,7374.9,886,819.4333333,6,1,High-Value Loyal
12981,30,2,372.22,242,186.11,12,2,Regular / Growth
12982,243,1,390.54,288,390.54,28,2,Regular / Growth
12984,19,1,97.5,26,97.5,4,0,At-Risk / Low-Value
12985,1,2,1239.38,1533,619.69,73,1,High-Value Loyal
12987,74,2,558.7,219,279.35,27,2,Regular / Growth
12988,292,1,505.82,126,505.82,75,2,Regular / Growth
12989,3,15,6924.11,2943,461.6073333,41,1,High-Value Loyal
12990,31,3,409.5,200,136.5,8,0,At-Risk / Low-Value
12991,23,2,503.76,405,251.88,31,2,Regular / Growth
12993,23,4,414.76,240,103.69,26,2,Regular / Growth
12994,4,3,974.42,459,324.8066667,52,2,Regular / Growth
12995,85,1,211.32,108,211.32,3,0,At-Risk / Low-Value
12997,22,4,1226.89,664,306.7225,45,2,Regular / Growth
12999,196,3,455.88,342,151.96,25,2,Regular / Growth
13000,107,3,534.85,379,178.2833333,30,2,Regular / Growth
13001,4,13,9785.97,5490,752.7669231,166,1,High-Value Loyal
13002,318,1,120.95,73,120.95,7,0,At-Risk / Low-Value
13003,106,3,149.05,103,49.68333333,4,0,At-Risk / Low-Value
13004,12,18,5655.91,4822,314.2172222,277,1,High-Value Loyal
13005,174,2,513.7,172,256.85,21,2,Regular / Growth
13006,56,1,81.57,55,81.57,4,0,At-Risk / Low-Value
13008,323,1,229.47,175,229.47,14,0,At-Risk / Low-Value
13011,372,1,50.55,13,50.55,3,0,At-Risk / Low-Value
13012,9,8,1646.84,820,205.855,67,1,High-Value Loyal
13013,1,13,4810.94,2224,370.0723077,155,1,High-Value Loyal
13014,11,10,3466.28,905,346.628,67,1,High-Value Loyal
13015,53,5,3339.64,1609,667.928,156,1,High-Value Loyal
13016,73,3,789.89,527,263.2966667,39,2,Regular / Growth
13017,7,1,204.0,48,204.0,1,0,At-Risk / Low-Value
13018,16,28,7277.7,5435,259.9178571,313,1,High-Value Loyal
13021,4,9,2616.38,1352,290.7088889,101,1,High-Value Loyal
13023,64,2,689.9,286,344.95,36,2,Regular / Growth
13026,1,5,975.36,1620,195.072,32,1,High-Value Loyal
13027,114,6,6912.0,17280,1152.0,6,1,High-Value Loyal
13028,23,2,661.32,798,330.66,40,2,Regular / Growth
13029,31,3,1247.5,134,415.8333333,8,2,Regular / Growth
13030,11,2,752.44,348,376.22,76,2,Regular / Growth
13032,52,2,1010.18,375,505.09,55,2,Regular / Growth
13033,357,1,190.55,83,190.55,11,0,At-Risk / Low-Value
13034,55,2,642.77,369,321.385,37,2,Regular / Growth
13035,74,2,921.88,644,460.94,23,2,Regular / Growth
13037,138,3,881.07,431,293.69,44,2,Regular / Growth
13038,80,3,908.46,360,302.82,24,2,Regular / Growth
13040,9,2,676.99,355,338.495,38,2,Regular / Growth
13043,273,1,516.42,254,516.42,13,2,Regular / Growth
13044,291,1,560.47,429,560.47,33,2,Regular / Growth
13045,99,1,305.28,221,305.28,18,2,Regular / Growth
13046,31,2,629.31,264,314.655,33,2,Regular / Growth
13047,32,10,3237.54,1391,323.754,106,1,High-Value Loyal
13048,14,4,1819.41,1228,454.8525,77,1,High-Value Loyal
13049,64,2,656.68,268,328.34,14,2,Regular / Growth
13050,15,17,5836.86,3748,343.3447059,246,1,High-Value Loyal
13052,212,1,348.15,222,348.15,18,2,Regular / Growth
13055,78,3,1214.41,894,404.8033333,74,2,Regular / Growth
13058,25,3,271.4,52,90.46666667,5,0,At-Risk / Low-Value
13059,250,1,183.4,35,183.4,8,0,At-Risk / Low-Value
13060,254,1,307.53,123,307.53,15,0,At-Risk / Low-Value
13061,72,1,248.61,107,248.61,10,0,At-Risk / Low-Value
13062,191,1,346.98,343,346.98,11,2,Regular / Growth
13064,13,4,1105.59,514,276.3975,51,2,Regular / Growth
13065,373,1,205.86,74,205.86,14,0,At-Risk / Low-Value
13066,24,2,470.8,322,235.4,48,2,Regular / Growth
13067,82,1,115.46,32,115.46,14,0,At-Risk / Low-Value
13068,10,2,344.0,200,172.0,1,0,At-Risk / Low-Value
13069,1,24,4431.44,5873,184.6433333,281,1,High-Value Loyal
13070,192,1,228.8,110,228.8,9,0,At-Risk / Low-Value
13072,267,1,177.15,69,177.15,7,0,At-Risk / Low-Value
13075,130,1,919.61,485,919.61,22,2,Regular / Growth
13077,1,4,728.02,862,182.005,99,1,High-Value Loyal
13078,3,26,12627.94,5630,485.69,95,1,High-Value Loyal
13079,4,5,220.1,62,44.02,2,0,At-Risk / Low-Value
13080,179,1,58.08,120,58.08,6,0,At-Risk / Low-Value
13081,12,11,28337.38,19068,2576.125455,503,1,High-Value Loyal
13082,126,9,3613.63,4324,401.5144444,63,1,High-Value Loyal
13083,4,2,303.75,187,151.875,15,2,Regular / Growth
13085,158,2,416.08,216,208.04,17,0,At-Risk / Low-Value
13089,3,97,58762.08,31025,605.7946392,636,1,High-Value Loyal
13090,9,14,8910.82,2263,636.4871429,98,1,High-Value Loyal
13091,28,1,345.82,466,345.82,21,2,Regular / Growth
13092,71,5,477.83,279,95.566,19,0,At-Risk / Low-Value
13093,276,8,7832.47,3961,979.05875,97,1,High-Value Loyal
13094,21,12,1927.32,1716,160.61,4,1,High-Value Loyal
13095,71,1,74.4,144,74.4,6,0,At-Risk / Low-Value
13097,33,10,6003.22,2360,600.322,214,1,High-Value Loyal
13098,1,28,28882.44,15968,1031.515714,156,1,High-Value Loyal
13099,99,1,207.36,288,207.36,1,0,At-Risk / Low-Value
13101,234,1,101.19,113,101.19,8,0,At-Risk / Low-Value
13102,1,24,6424.09,4204,267.6704167,140,1,High-Value Loyal
13103,40,1,243.94,82,243.94,8,0,At-Risk / Low-Value
13104,3,6,1098.48,504,183.08,14,2,Regular / Growth
13106,133,1,76.5,18,76.5,1,0,At-Risk / Low-Value
13107,44,4,1531.62,1293,382.905,54,2,Regular / Growth
13108,373,1,350.06,298,350.06,10,0,At-Risk / Low-Value
13109,60,2,786.54,520,393.27,41,2,Regular / Growth
13110,31,7,1488.67,388,212.6671429,109,1,High-Value Loyal
13113,1,24,12245.96,3045,510.2483333,95,1,High-Value Loyal
13115,12,4,2294.78,1567,573.695,88,1,High-Value Loyal
13116,138,1,501.14,291,501.14,30,2,Regular / Growth
13117,22,8,984.91,945,123.11375,66,1,High-Value Loyal
13118,20,5,1197.81,410,239.562,68,2,Regular / Growth
13120,239,1,30.6,12,30.6,1,0,At-Risk / Low-Value
13121,269,1,283.73,252,283.73,50,2,Regular / Growth
13122,94,2,922.39,585,461.195,54,2,Regular / Growth
13124,90,3,3756.33,2119,1252.11,185,1,High-Value Loyal
13126,5,8,2099.64,2143,262.455,124,1,High-Value Loyal
13127,78,1,259.17,127,259.17,15,0,At-Risk / Low-Value
13130,94,1,64.0,32,64.0,2,0,At-Risk / Low-Value
13131,23,3,1073.3,447,357.7666667,30,2,Regular / Growth
13132,262,1,77.3,20,77.3,3,0,At-Risk / Low-Value
13133,274,2,109.8,32,54.9,7,0,At-Risk / Low-Value
13134,86,4,1793.58,1059,448.395,94,2,Regular / Growth
13135,197,1,3096.0,4300,3096.0,1,2,Regular / Growth
13136,56,5,2607.61,1328,521.522,94,1,High-Value Loyal
13137,11,8,3603.29,2204,450.41125,345,1,High-Value Loyal
13138,22,6,962.39,473,160.3983333,31,2,Regular / Growth
13139,16,7,5064.94,2425,723.5628571,132,1,High-Value Loyal
13140,108,3,422.47,185,140.8233333,40,2,Regular / Growth
13141,85,5,2388.75,1548,477.75,113,1,High-Value Loyal
13142,19,1,307.09,258,307.09,23,2,Regular / Growth
13144,333,1,110.95,21,110.95,3,0,At-Risk / Low-Value
13145,40,4,618.52,145,154.63,5,0,At-Risk / Low-Value
13146,26,1,228.91,154,228.91,16,0,At-Risk / Low-Value
13147,10,4,712.8,144,178.2,1,0,At-Risk / Low-Value
13148,29,12,3683.26,1965,306.9383333,231,1,High-Value Loyal
13149,14,4,1676.06,1280,419.015,76,1,High-Value Loyal
13151,296,1,1257.87,363,1257.87,73,2,Regular / Growth
13153,6,1,486.22,418,486.22,15,2,Regular / Growth
13155,33,4,971.76,497,242.94,67,2,Regular / Growth
13157,49,4,1741.22,1439,435.305,69,1,High-Value Loyal
13158,95,4,1201.06,784,300.265,59,2,Regular / Growth
13159,9,4,1429.35,1058,357.3375,114,1,High-Value Loyal
13160,22,1,91.8,56,91.8,4,0,At-Risk / Low-Value
13161,313,1,112.75,29,112.75,8,0,At-Risk / Low-Value
13162,122,4,1688.29,1713,422.0725,74,2,Regular / Growth
13165,46,2,1021.48,1376,510.74,40,2,Regular / Growth
13166,283,1,417.2,216,417.2,39,2,Regular / Growth
13167,19,4,791.33,785,197.8325,51,2,Regular / Growth
13168,36,4,1299.59,670,324.8975,102,2,Regular / Growth
13169,64,2,712.88,272,356.44,11,2,Regular / Growth
13170,27,1,108.81,141,108.81,29,0,At-Risk / Low-Value
13171,22,3,468.41,229,156.1366667,37,2,Regular / Growth
13173,4,2,353.65,277,176.825,41,2,Regular / Growth
13174,16,3,2742.82,1352,914.2733333,228,1,High-Value Loyal
13176,46,1,481.49,448,481.49,66,2,Regular / Growth
13177,65,1,282.45,91,282.45,17,0,At-Risk / Low-Value
13178,26,11,5725.47,3570,520.4972727,95,1,High-Value Loyal
13182,45,1,121.18,201,121.18,11,0,At-Risk / Low-Value
13183,8,9,3957.78,2208,439.7533333,51,1,High-Value Loyal
13184,15,10,1668.95,1662,166.895,138,1,High-Value Loyal
13185,268,1,71.4,12,71.4,1,0,At-Risk / Low-Value
13186,40,3,1575.89,820,525.2966667,69,2,Regular / Growth
13187,337,1,236.02,95,236.02,37,0,At-Risk / Low-Value
13188,11,1,114.6,25,114.6,2,0,At-Risk / Low-Value
13189,19,2,260.68,842,130.34,29,2,Regular / Growth
13192,95,2,911.94,595,455.97,57,2,Regular / Growth
13193,61,1,112.08,46,112.08,22,0,At-Risk / Low-Value
13194,136,1,60.7,26,60.7,3,0,At-Risk / Low-Value
13196,11,4,1797.78,1224,449.445,97,1,High-Value Loyal
13198,10,6,3401.24,2648,566.8733333,199,1,High-Value Loyal
13199,4,38,9817.12,6176,258.3452632,48,1,High-Value Loyal
13200,19,4,870.09,516,217.5225,42,2,Regular / Growth
13203,10,4,869.46,800,217.365,56,2,Regular / Growth
13207,15,2,250.26,130,125.13,7,0,At-Risk / Low-Value
13208,59,6,1217.65,803,202.9416667,124,1,High-Value Loyal
13209,30,8,5891.61,4253,736.45125,255,1,High-Value Loyal
13210,94,1,353.48,316,353.48,22,2,Regular / Growth
13211,10,3,1095.42,834,365.14,45,2,Regular / Growth
13212,20,3,786.83,309,262.2766667,128,2,Regular / Growth
13213,57,5,1520.58,1360,304.116,82,1,High-Value Loyal
13216,268,1,333.74,297,333.74,5,0,At-Risk / Low-Value
13217,122,3,533.98,262,177.9933333,3,0,At-Risk / Low-Value
13218,127,1,62.64,88,62.64,5,0,At-Risk / Low-Value
13220,78,4,819.29,196,204.8225,18,2,Regular / Growth
13221,240,2,847.41,244,423.705,62,2,Regular / Growth
13223,200,2,163.2,88,81.6,5,0,At-Risk / Low-Value
13224,60,2,2155.95,1518,1077.975,101,2,Regular / Growth
13225,3,7,6463.84,3416,923.4057143,23,1,High-Value Loyal
13226,273,1,108.21,80,108.21,16,0,At-Risk / Low-Value
13227,202,1,257.7,99,257.7,9,0,At-Risk / Low-Value
13228,81,1,358.0,200,358.0,2,0,At-Risk / Low-Value
13229,226,1,160.95,63,160.95,10,0,At-Risk / Low-Value
13230,4,14,2755.63,1638,196.8307143,393,1,High-Value Loyal
13232,13,7,1328.35,773,189.7642857,147,1,High-Value Loyal
13233,74,2,605.12,1004,302.56,43,2,Regular / Growth
13235,212,1,1031.07,441,1031.07,53,2,Regular / Growth
13236,25,2,744.85,416,372.425,34,2,Regular / Growth
13238,17,4,700.73,298,175.1825,20,2,Regular / Growth
13239,262,1,329.56,327,329.56,21,2,Regular / Growth
13240,96,4,663.65,298,165.9125,59,2,Regular / Growth
13242,112,3,270.4,130,90.13333333,12,0,At-Risk / Low-Value
13243,203,1,585.12,232,585.12,56,2,Regular / Growth
13244,93,1,121.74,38,121.74,27,0,At-Risk / Low-Value
13245,51,1,430.5,125,430.5,16,2,Regular / Growth
13246,18,6,1961.52,1587,326.92,110,1,High-Value Loyal
13247,18,4,501.12,328,125.28,18,2,Regular / Growth
13248,125,2,465.68,305,232.84,25,2,Regular / Growth
13249,92,3,711.41,546,237.1366667,21,2,Regular / Growth
13253,157,2,1030.4,1572,515.2,35,2,Regular / Growth
13255,9,2,399.51,177,199.755,13,2,Regular / Growth
13258,12,3,672.83,282,224.2766667,28,2,Regular / Growth
13259,62,1,283.18,126,283.18,77,2,Regular / Growth
13260,61,1,557.62,142,557.62,8,2,Regular / Growth
13261,269,2,944.1,210,472.05,8,2,Regular / Growth
13262,263,1,200.29,125,200.29,11,0,At-Risk / Low-Value
13263,1,35,7436.93,4768,212.4837143,450,1,High-Value Loyal
13265,53,5,2092.66,1740,418.532,66,1,High-Value Loyal
13266,11,12,3834.26,4428,319.5216667,82,1,High-Value Loyal
13267,3,19,4521.49,1969,237.9731579,88,1,High-Value Loyal
13268,18,11,3174.75,3624,288.6136364,257,1,High-Value Loyal
13269,1,15,5343.28,3513,356.2186667,177,1,High-Value Loyal
13270,366,1,590.0,200,590.0,1,0,At-Risk / Low-Value
13271,37,1,211.49,240,211.49,79,2,Regular / Growth
13272,31,2,276.56,96,138.28,15,0,At-Risk / Low-Value
13273,113,1,138.98,153,138.98,16,0,At-Risk / Low-Value
13276,64,2,590.93,161,295.465,30,2,Regular / Growth
13277,16,4,258.4,176,64.6,5,0,At-Risk / Low-Value
13278,41,1,542.73,537,542.73,46,2,Regular / Growth
13279,78,1,137.75,73,137.75,9,0,At-Risk / Low-Value
13280,122,3,798.46,518,266.1533333,67,2,Regular / Growth
13282,18,3,1132.14,307,377.38,29,2,Regular / Growth
13283,60,2,93.66,90,46.83,7,0,At-Risk / Low-Value
13284,331,1,201.19,91,201.19,13,0,At-Risk / Low-Value
13285,23,4,2709.12,2051,677.28,157,1,High-Value Loyal
13291,156,1,361.11,233,361.11,41,2,Regular / Growth
13292,39,2,578.94,347,289.47,29,2,Regular / Growth
13294,190,2,873.74,453,436.87,48,2,Regular / Growth
13295,360,1,201.2,82,201.2,10,0,At-Risk / Low-Value
13296,137,1,87.4,78,87.4,5,0,At-Risk / Low-Value
13297,8,4,2089.85,963,522.4625,52,1,High-Value Loyal
13298,1,1,360.0,96,360.0,2,0,At-Risk / Low-Value
13299,268,1,142.5,30,142.5,5,0,At-Risk / Low-Value
13300,169,1,371.89,203,371.89,20,2,Regular / Growth
13301,104,4,618.09,345,154.5225,75,2,Regular / Growth
13302,155,1,63.75,5,63.75,1,0,At-Risk / Low-Value
13304,351,1,300.42,238,300.42,21,0,At-Risk / Low-Value
13305,4,10,2000.86,1232,200.086,50,1,High-Value Loyal
13307,120,1,15.0,4,15.0,1,0,At-Risk / Low-Value
13308,23,3,1385.51,843,461.8366667,49,2,Regular / Growth
13309,7,5,1456.79,1544,291.358,82,1,High-Value Loyal
13310,28,3,1132.03,587,377.3433333,65,2,Regular / Growth
13311,4,2,598.57,305,299.285,25,2,Regular / Growth
13313,22,5,1555.32,851,311.064,47,1,High-Value Loyal
13314,2,3,775.94,560,258.6466667,55,2,Regular / Growth
13316,37,4,5732.93,5508,1433.2325,66,1,High-Value Loyal
13317,66,6,2273.68,1035,378.9466667,100,1,High-Value Loyal
13318,1,3,640.76,304,213.5866667,14,2,Regular / Growth
13319,5,26,10845.55,4724,417.1365385,209,1,High-Value Loyal
13320,78,4,1532.2,1086,383.05,77,2,Regular / Growth
13321,72,2,567.36,372,283.68,10,2,Regular / Growth
13322,17,1,199.48,117,199.48,25,0,At-Risk / Low-Value
13323,3,5,787.85,175,157.57,6,2,Regular / Growth
13324,36,10,7121.95,5205,712.195,25,1,High-Value Loyal
13325,82,1,675.3,240,675.3,12,2,Regular / Growth
13327,39,8,3627.77,1600,453.47125,74,1,High-Value Loyal
13328,316,1,1308.48,680,1308.48,17,2,Regular / Growth
13329,32,2,789.0,463,394.5,16,2,Regular / Growth
13330,93,3,1140.93,751,380.31,37,2,Regular / Growth
13332,14,1,350.9,179,350.9,21,2,Regular / Growth
13334,82,3,3502.32,1764,1167.44,207,1,High-Value Loyal
13336,77,1,795.12,559,795.12,51,2,Regular / Growth
13338,158,1,487.02,256,487.02,19,2,Regular / Growth
13339,201,1,860.12,326,860.12,54,2,Regular / Growth
13340,45,7,10736.48,5770,1533.782857,128,1,High-Value Loyal
13341,261,1,775.85,301,775.85,42,2,Regular / Growth
13343,178,1,353.43,135,353.43,19,0,At-Risk / Low-Value
13344,68,3,2511.69,952,837.23,115,1,High-Value Loyal
13345,288,1,389.5,141,389.5,20,2,Regular / Growth
13347,70,1,341.36,205,341.36,8,0,At-Risk / Low-Value
13348,64,1,233.76,136,233.76,14,0,At-Risk / Low-Value
13349,11,1,247.32,225,247.32,16,2,Regular / Growth
13350,16,2,979.12,287,489.56,36,2,Regular / Growth
13351,66,1,373.94,117,373.94,16,2,Regular / Growth
13352,60,1,397.98,321,397.98,24,2,Regular / Growth
13354,71,1,743.53,604,743.53,51,2,Regular / Growth
13355,122,1,674.7,314,674.7,32,2,Regular / Growth
13356,80,1,768.24,325,768.24,42,2,Regular / Growth
13357,257,1,609.4,321,609.4,85,2,Regular / Growth
13358,269,1,439.03,285,439.03,29,2,Regular / Growth
13359,64,1,439.56,161,439.56,23,2,Regular / Growth
13362,9,4,3090.74,1382,772.685,128,1,High-Value Loyal
13363,18,2,992.5,710,496.25,47,2,Regular / Growth
13364,71,1,134.96,71,134.96,10,0,At-Risk / Low-Value
13365,34,2,2225.37,1247,1112.685,122,1,High-Value Loyal
13366,50,1,56.16,144,56.16,1,0,At-Risk / Low-Value
13368,257,2,623.4,327,311.7,29,2,Regular / Growth
13369,366,1,308.28,149,308.28,14,0,At-Risk / Low-Value
13370,372,1,754.87,343,754.87,39,2,Regular / Growth
13372,90,1,378.64,159,378.64,23,2,Regular / Growth
13373,61,3,3312.25,1651,1104.083333,135,1,High-Value Loyal
13375,89,1,778.65,442,778.65,37,2,Regular / Growth
13376,99,3,1019.76,493,339.92,45,2,Regular / Growth
13379,26,3,572.56,601,190.8533333,85,2,Regular / Growth
13381,32,6,3639.31,2029,606.5516667,77,1,High-Value Loyal
13382,281,1,222.99,131,222.99,15,0,At-Risk / Low-Value
13384,31,7,4151.93,2422,593.1328571,123,1,High-Value Loyal
13385,330,1,534.57,281,534.57,35,2,Regular / Growth
13388,131,2,677.1,282,338.55,35,2,Regular / Growth
13389,11,3,797.96,429,265.9866667,50,2,Regular / Growth
13390,75,1,544.08,224,544.08,13,2,Regular / Growth
13391,204,1,59.8,4,59.8,1,0,At-Risk / Low-Value
13394,2,8,2520.02,2392,315.0025,124,1,High-Value Loyal
13395,185,1,307.72,336,307.72,21,2,Regular / Growth
13396,29,2,1360.99,600,680.495,42,2,Regular / Growth
13397,73,5,1544.13,430,308.826,28,2,Regular / Growth
13398,192,1,457.34,281,457.34,26,2,Regular / Growth
13402,127,2,621.23,479,310.615,32,2,Regular / Growth
13403,18,1,75.0,44,75.0,3,0,At-Risk / Low-Value
13404,1,2,252.49,111,126.245,11,0,At-Risk / Low-Value
13405,74,3,572.451,165,190.817,25,2,Regular / Growth
13408,2,62,28117.04,16232,453.5006452,234,1,High-Value Loyal
13410,24,5,1003.06,518,200.612,15,2,Regular / Growth
13411,107,1,213.55,72,213.55,17,0,At-Risk / Low-Value
13414,134,3,1390.5,1574,463.5,23,2,Regular / Growth
13416,44,2,712.5,142,356.25,11,2,Regular / Growth
13417,5,2,640.83,162,320.415,26,2,Regular / Growth
13418,12,18,6127.43,3918,340.4127778,223,1,High-Value Loyal
13419,64,1,221.06,275,221.06,16,0,At-Risk / Low-Value
13420,150,2,159.85,101,79.925,8,0,At-Risk / Low-Value
13421,40,2,1833.71,1128,916.855,88,2,Regular / Growth
13422,64,1,2626.3,1326,2626.3,127,2,Regular / Growth
13425,108,3,1624.21,1123,541.4033333,66,2,Regular / Growth
13426,1,10,3641.32,2245,364.132,103,1,High-Value Loyal
13427,19,3,582.6,545,194.2,25,2,Regular / Growth
13428,10,1,201.78,151,201.78,70,2,Regular / Growth
13429,11,4,1006.8,1390,251.7,55,1,High-Value Loyal
13430,19,2,679.45,751,339.725,48,2,Regular / Growth
13431,67,2,1269.1,672,634.55,44,2,Regular / Growth
13434,74,2,534.24,300,267.12,9,2,Regular / Growth
13435,5,7,3809.89,2129,544.27,68,1,High-Value Loyal
13436,2,1,196.89,76,196.89,12,0,At-Risk / Low-Value
13437,14,7,3408.06,1283,486.8657143,143,1,High-Value Loyal
13439,255,1,283.71,242,283.71,54,2,Regular / Growth
13441,92,1,296.64,204,296.64,13,0,At-Risk / Low-Value
13447,23,3,1129.14,584,376.38,55,2,Regular / Growth
13448,17,6,3534.69,1648,589.115,137,1,High-Value Loyal
13449,24,1,291.88,222,291.88,19,2,Regular / Growth
13450,27,6,2043.72,1982,340.62,32,1,High-Value Loyal
13451,26,5,2898.26,2128,579.652,315,1,High-Value Loyal
13452,259,2,590.0,2,295.0,1,0,At-Risk / Low-Value
13453,166,2,356.98,134,178.49,16,0,At-Risk / Low-Value
13455,25,2,1058.34,354,529.17,42,2,Regular / Growth
13456,18,6,1766.72,765,294.4533333,43,1,High-Value Loyal
13458,7,14,9646.57,5508,689.0407143,242,1,High-Value Loyal
13460,29,2,183.44,286,91.72,16,0,At-Risk / Low-Value
13461,39,3,1445.0,1170,481.6666667,14,2,Regular / Growth
13462,253,1,151.5,62,151.5,9,0,At-Risk / Low-Value
13464,58,1,674.68,403,674.68,41,2,Regular / Growth
13466,184,1,307.9,259,307.9,17,2,Regular / Growth
13467,11,2,1071.91,580,535.955,89,2,Regular / Growth
13468,2,37,5704.97,2589,154.1883784,184,1,High-Value Loyal
13470,99,2,165.0,100,82.5,7,0,At-Risk / Low-Value
13471,1,4,2501.84,1583,625.46,214,1,High-Value Loyal
